org,ada,issue_date,subject,award_amount,supplier_afm,supplier_name
99222003,ΨΘΘΦ46906Ψ-ΠΣΟ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΕΝΑ46906Ψ-Χ9Π,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΘΗΒ46906Ψ-ΒΗ4,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΒΒΕ46906Ψ-Ρ5Φ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΖΨΨ46906Ψ-Ε9Φ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΝΠΩ46906Ψ-ΔΚΗ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ Γ' ΟΡΟΦΟΥ,,,
99222003,ΨΕΕΗ46906Ψ-5ΣΒ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ Γ ΟΡΟΦΟΥ,,,
99222003,ΨΘ8Ρ46906Ψ-ΨΟ9,2024-11-22,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6ΞΝΠ46906Ψ-Γ1Κ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΚ0Τ46906Ψ-Π7Μ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΣΩΛ46906Ψ-80Ι,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΑΜΝ46906Ψ-ΓΦΩ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΝΔΖ46906Ψ-Ζ66,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΘ5Ψ46906Ψ-8ΞΦ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΜΟΑ46906Ψ-ΙΟΞ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,Ψ0Ψ446906Ψ-ΥΕΧ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,90Ξ246906Ψ-ΓΜΛ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9Θ7Τ46906Ψ-1ΦΖ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,Ψ0ΞΝ46906Ψ-ΗΩΠ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΕΚΕ46906Ψ-ΑΑΞ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,92ΧΙ46906Ψ-ΝΦΜ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΙΨΜ46906Ψ-Λ3Ε,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,61ΩΦ46906Ψ-3ΞΩ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9Ξ8Ρ46906Ψ-12Ω,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6Ξ4546906Ψ-ΘΔΤ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΗΓΛ46906Ψ-ΓΥ3,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΛΕΓ46906Ψ-ΨΚΚ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΡΔΞ46906Ψ-ΔΒΤ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΠΦΦ46906Ψ-ΙΟ6,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΝ4Ξ46906Ψ-ΕΔΦ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,Ψ44Ζ46906Ψ-ΣΦΑ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΚΦΥ46906Ψ-Ψ67,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9Ο4346906Ψ-ΚΑΑ,2024-11-19,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6Λ7Ω46906Ψ-ΑΑΣ,2024-11-15,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ Γ ΟΡ,,,
99222003,9ΙΟΔ46906Ψ-Ο17,2024-11-13,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΙΚΟ46906Ψ-Γ5Ζ,2024-11-11,"Εγκατάσταση και λειτουργία ολοκληρωμένου συστήματος διαλογής ασθενών και αναγνώρισης βαρύτητας πάθησης στο Τμήμα Επειγόντων Περιστατικών του Γ.Ν. Νίκαιας ""Άγιος Παντελεήμων""",,,
99222003,9Δ4Φ46906Ψ-ΑΩ6,2024-11-11,ΣΥΜΒΑΣΗ ΠΛΗΡΟΥΣ ΣΥΝΤΗΡΗΣΗΣ ΘΕΡΜΟΚΟΙΤΙΔΩΝ & ΝΕΟΓΝΙΚΩΝ ΑΝΑΠΝΕΥΣΤΗΡΩΝ ΓΙΑ ΕΝΑ ΕΤΟΣ ΜΕ ΤΗΝ DRAEGER HELLAS AE,24924.0,,
99222003,9ΛΦ546906Ψ-ΓΣΓ,2024-11-01,"Σ Υ Μ Β Α Σ Η    Νο: 75/24   παροχής υπηρεσιών “ΤΕΧΝΙΚΟΥ ΑΣΦΑΛΕΙΑΣ”  του ΓΝΝΠ «ΑΓΙΟΣ ΠΑΝΤΕΛΕΗΜΩΝ» & του ΓΝΔΑ  «Η ΑΓΙΑ ΒΑΡΒΑΡΑ»  άτομα δύο (2) – για ένα (1) έτος, από 1/11/2024 έως 31/10/2025.",,,
99222003,96Ν146906Ψ-ΗΦΑ,2024-11-08,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ Γ ΟΡ,,,
99222003,9ΥΦΑ46906Ψ-ΝΛΙ,2024-11-08,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ Γ ΟΡ,,,
99222003,6ΓΑ446906Ψ-13Φ,2024-11-08,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΗΞΥ46906Ψ-ΒΥΜ,2024-11-07,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΟΥ,,,
99222003,6Θ3446906Ψ-0ΦΒ,2024-11-05,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΩΔ146906Ψ-ΒΞ3,2024-11-05,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,Ψ7ΤΒ46906Ψ-ΡΑΤ,2024-11-05,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΒ9Ζ46906Ψ-ΣΒΧ,2024-11-05,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,91ΘΖ46906Ψ-ΥΣΨ,2024-11-04,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,94ΚΓ46906Ψ-ΖΥΧ,2024-11-04,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΡΩΛΝ46906Ψ-ΗΣΣ,2024-11-04,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9Ν8Δ46906Ψ-0ΨΣ,2024-11-04,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΔΦΑ46906Ψ-ΜΕ7,2024-11-04,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,Ψ2ΥΓ46906Ψ-55Β,2024-11-04,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,Ψ67Σ46906Ψ-ΨΛΦ,2024-11-04,Σύμβαση 78/24 για την Συντήρηση των εικοσιτεσσάρων (24) εγκαταστάσεων κάθετης μετακίνησης (Ανελκυστήρων) του Γ.Ν.Ν.Π για τρεις μήνες.,,,
99222003,60ΟΒ46906Ψ-8Ο5,2024-10-31,"Σ Υ Μ Β Α Σ Η Νο: 74/24 για την πλήρη συντήρηση & επισκευή των Αναισθησιολογικών Μηχανημάτων με την εταιρεία “INTERMEDICA”, για ένα έτος, από 1/11/2024 έως 31/10/2025.",,,
99222003,6ΦΑΕ46906Ψ-06Π,2024-10-31,"Σ Υ Μ Β Α Σ Η   Νο: 73/24 για την πλήρη συντήρηση & επισκευή των Αναισθησιολογικών Μηχανημάτων του Αναισθησιολογικού τμήματος,  του ΓΝΝΠ «ΑΓΙΟΣ ΠΑΝΤΕΛΕΗΜΩΝ», με την εταιρεία Draeger Hellas, για ένα (1",,,
99222003,6ΨΥΟ46906Ψ-6Θ5,2024-10-30,"Νο 72/24 ΣΥΜΒΑΣΗ ΠΡΟΜΗΘΕΙΑΣ ΥΓΡΟΥ ΟΞΥΓΟΝΟΥ ΓΙΑ ΤΙΣ ΑΝΑΓΚΕΣ ΤΟΥ ΝΟΣΟΚΟΜΕΙΟΥ, σε μηνιαία βάση ή άλλως µέχρι εξαντλήσεως της ορισθείσας συµβατικής ποσότητας και δαπάνης ή μέχρι της χρονικής έναρξης της ε",,,
99222003,67ΖΦ46906Ψ-ΔΓΣ,2024-10-24,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ  ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΙΘ446906Ψ-ΗΩΓ,2024-09-10,αναλωσιμα υλικα χειρουργειου,,,
99222003,6ΕΤ146906Ψ-8ΞΧ,2024-10-24,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΖΛΩ46906Ψ-0Θ3,2024-10-23,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6Ν0Ψ46906Ψ-ΦΛΛ,2024-10-23,ΑΝΑΚΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΗΟ246906Ψ-ΛΓΧ,2024-10-22,ΣΥΜΒΑΣΗ ΠΑΡΟΧΗΣ ΥΠΗΡΕΣΙΩΝ ΔΙΑΓΝΩΣΗΣ ΑΞΟΝΙΚΩΝ  ΚΑΙ ΜΑΓΝΗΤΙΚΩΝ ΤΟΜΟΓΡΑΦΙΩΝ ΓΙΑ 4 ΜΗΝΕΣ Ή ΑΛΛΩΣ ΜΕΧΡΙ ΕΞΑΝΤΛΗΣΕΩΣ ΤΗΣ ΣΥΜΒΑΤΙΚΗΣ ΔΑΠΑΝΗΣ ΤΩΝ 60.000 €,,801690958,WEB DIAGNOSTICS ΙΑΤΡΙΚΗ ΕΤΑΙΡΕΙΑ Ι Κ Ε
99222003,ΨΖΥ346906Ψ-Ρ5Ξ,2024-10-18,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΚΣ946906Ψ-ΣΗΜ,2024-10-18,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΕΟΗ46906Ψ-Μ2Ι,2024-10-18,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΞ7Ε46906Ψ-ΣΞΑ,2024-10-16,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΞΒΥ46906Ψ-ΥΡΒ,2024-10-15,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9Θ8Μ46906Ψ-ΛΨΑ,2024-10-15,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΡΨΤΝ46906Ψ-Τ99,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΡΡΗ946906Ψ-ΧΡΑ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,Ψ0Ξ046906Ψ-Ε1Θ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΡΟ6Α46906Ψ-ΨΚΛ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6ΤΑ146906Ψ-Ρ3Ρ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΨΥΥΧ46906Ψ-ΩΥΠ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,62ΚΥ46906Ψ-7ΜΝ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΨΑΘΛ46906Ψ-ΘΑΑ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΨΗΤΖ46906Ψ-6Φ4,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΨΛΟΖ46906Ψ-Φ1Θ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,66ΟΟ46906Ψ-ΥΜ8,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6ΡΛΝ46906Ψ-4ΜΩ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΨΒ8346906Ψ-7ΣΜ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΨΟ7Θ46906Ψ-ΗΥΤ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6ΙΙΥ46906Ψ-Χ2Τ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,9Φ7Ν46906Ψ-Ε1Ρ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,9ΘΥΗ46906Ψ-145,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑΧΕΙΡ,,,
99222003,69ΝΔ46906Ψ-ΑΟΗ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,60ΛΒ46906Ψ-ΝΞΘ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,9ΘΒΥ46906Ψ-ΟΕ3,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,9Φ8Ε46906Ψ-Δ51,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6Η1946906Ψ-7ΓΩ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,9ΧΝΑ46906Ψ-ΞΙΖ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΨΝΑΣ46906Ψ-ΙΣ3,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6Τ8Α46906Ψ-5ΨΖ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6Φ6Ξ46906Ψ-ΞΓΟ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6ΖΘΔ46906Ψ-Π07,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΨΣ4Ι46906Ψ-ΩΛ7,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,9ΔΦΜ46906Ψ-8ΒΝ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΨΨΗΠ46906Ψ-71Ω,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6ΘΛΝ46906Ψ-ΘΑΛ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΨΧΗ546906Ψ-0Σ3,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,Ψ3Μ746906Ψ-ΠΦΒ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,67Δ746906Ψ-ΟΚ7,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,Ψ6ΚΚ46906Ψ-ΞΓΩ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,9ΠΡ246906Ψ-3ΜΗ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,673Κ46906Ψ-Ψ1Κ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,9Τ9846906Ψ-ΟΤ2,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,9ΨΚΟ46906Ψ-Π54,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,9ΦΕ446906Ψ-8ΓΖ,2024-10-14,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,62ΗΤ46906Ψ-Υ9Υ,2024-10-11,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,61ΣΠ46906Ψ-ΟΒΩ,2024-10-11,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,Ρ68Ι46906Ψ-Χ32,2024-10-11,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΨΤΨ046906Ψ-ΤΟ4,2024-10-11,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,620Β46906Ψ-ΨΥΞ,2024-10-11,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΦΞΧ46906Ψ-Σ9Τ,2024-08-27,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6Κ3Κ46906Ψ-2ΑΒ,2024-10-11,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,99ΥΒ46906Ψ-Ο71,2024-10-11,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΡΑΔ246906Ψ-ΕΧΥ,2024-10-10,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,91ΔΣ46906Ψ-ΦΥΞ,2024-10-10,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,Ψ6Χ946906Ψ-ΛΒΡ,2024-10-10,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6ΥΗΜ46906Ψ-ΔΕ5,2024-10-10,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΡΥΜΠ46906Ψ-Υ0Θ,2024-10-10,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,Ψ15246906Ψ-0Ε3,2024-10-10,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6ΦΜΓ46906Ψ-ΠΓΞ,2024-10-10,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6Ξ6Δ46906Ψ-Ω7Ν,2024-10-10,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,9ΞΓΟ46906Ψ-ΓΑΖ,2024-10-10,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,99ΧΟ46906Ψ-ΧΥ8,2024-10-10,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,624546906Ψ-Ι3Δ,2024-10-10,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΨΔΥΞ46906Ψ-ΧΤΟ,2024-10-10,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,Ψ5Σ946906Ψ-ΛΤΔ,2024-10-10,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,93Λ446906Ψ-1ΣΟ,2024-10-10,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,99Ξ546906Ψ-Ε8Λ,2024-10-10,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6Φ8Ι46906Ψ-Ω28,2024-10-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΥΜΦ46906Ψ-52Τ,2024-10-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΥΩΑ46906Ψ-ΚΘΝ,2024-10-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΗΠΘ46906Ψ-ΟΑΖ,2024-10-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6Θ4Σ46906Ψ-ΡΧΒ,2024-10-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΘΣΞ46906Ψ-ΕΔ1,2024-10-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΦΣΖ46906Ψ-ΙΟΨ,2024-10-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΛΓΣ46906Ψ-Α6Φ,2024-10-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΧΤΙ46906Ψ-ΝΙΗ,2024-10-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΘ5Ε46906Ψ-ΥΜ1,2024-10-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΝΤΙ46906Ψ-7ΡΟ,2024-10-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΔΣ146906Ψ-3Ε3,2024-10-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9Λ3846906Ψ-Β1Ρ,2024-10-08,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,633Λ46906Ψ-ΦΨΔ,2024-10-08,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
