ada,issue_date,subject,supplier_afm,supplier_name,reason
97ΨΨ46907Κ-760,2025-08-26,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ Γ.Ν. ΡΟΔΟΥ ΜΗΝΟΣ ΙΟΥΛΙΟΥ 2025,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΓΓΓ46907Κ-ΑΡΦ,2025-08-26,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ ΚΛΠ ΣΤΟ Γ. Ν. ΡΟΔΟΥ ΜΗΝΟΣ ΙΟΥΛΙΟΥ 2025,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΡΦ446907Κ-ΝΦΞ,2025-06-25,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΓΕΝΙΚΟΥ ΝΟΣΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΙΟΥ 2025,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
Ψ7ΡΔ46907Κ-ΟΗ0,2025-06-25,ΑΠΟΔΟΣΗ ΦΜΥ ΤΑΚΤΙΚΗΣ ΜΙΣΘΟΔΟΣΙΑΣ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΙΟΥ 2025,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
Ρ90746907Κ-ΞΣΖ,2025-06-25,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ ΚΛΠ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΙΟΥ 2025,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΠΖΡ46907Κ-ΚΟ2,2025-04-29,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΓΕΝΙΚΟΥ ΝΟΣΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΡΤΙΟΥ 2025,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9ΥΨΤ46907Κ-ΤΒΩ,2025-04-29,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΡΤΙΟΥ 2025,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΝ7746907Κ-ΜΙΞ,2025-04-29,"ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΠΡΟΣΘΕΤΕΣ ΑΜΟΙΒΕΣ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ, ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΡΤΙΟΥ 2025",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
Ρ48Ψ46907Κ-Μ45,2025-04-29,"ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΣΑΕΚ, ΙΕΚ  ΚΛΠ, ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΡΤΙΟΥ 2025",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9Ρ5Τ46907Κ-Ν6Β,2025-12-22,ΧΕ 1301_16-12-2025 ΔΙΚΑΙΟΥΧΟΣ ΒΑΣΕΙ ΤΗΣ ΥΠ'ΑΡΙΘΜ. 3401_4-12-2025 ΠΡΑΞΗΣ ΔΙΟΙΚΗΤΗ,,,no sponsor block
ΨΟ8Ι46907Κ-8ΩΥ,2025-12-22,ΧΕ 1339 _22-12-2025 ΕΚΔΟΣΗ ΣΥΜΨΗΦΙΣΤΙΚΟΥ ΧΡΗΜΑΤΙΚΟΥ ΕΝΤΑΛΜΑΤΟΣ ΠΛΗΡΩΜΗΣ ΓΙΑ ΤΗΝ ΤΑΜΕΙΑΚΗ ΤΑΚΤΟΠΟΙΗΣΗ ΛΟΓΩ ΚΑΤΑΣΧΕΣΗΣ,,,no sponsor block
9ΠΩΠ46907Κ-ΑΑΖ,2025-12-16,"ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ  ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ  ΠΡΟΓΡΑΜΜΑΤΩΝ  ΟΑΕΔ , ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΚΟΜΕΙΟ ΡΟΔΟΥ, ΜΗΝΟΣ ΝΟΕΜΒΡΙΟΥ 2025",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΗΧΒ46907Κ-ΘΘ6,2025-12-16,"ΑΠΟΔΟΣΗ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΣΤΟΝ ΕΦΚΑ,  ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΝΟΕΜΒΡΙΟΥ 2025",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΧΙ246907Κ-1ΜΟ,2025-12-16,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΑΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΝΟΕΜΒΡΙΟΥ 2025,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9ΕΡ446907Κ-ΜΕ9,2025-12-15,ΧΕ 1289_15-12-2025 ΑΙΚΑΤΕΡΙΝΗ ΚΑΜΠΟΥΡΗ,,,no sponsor block
6ΦΙΦ46907Κ-861,2025-12-04,ΧΕ 1184_27-11-2025 ΚΩΝΣΤΑΝΤΙΝΙΔΟΥ ΕΙΡΗΝΗ,,,no sponsor block
9ΩΟΕ46907Κ-Η3Υ,2025-12-04,ΧΕ 1178_27-11-2025 ΚΙΡΚΗ ΦΑΝΕΡΩΜΕΝΗ,,,no sponsor block
Ψ8ΩΠ46907Κ-3ΦΛ,2025-12-04,ΧΕ 1175_27-11-2025 ΚΙΡΚΗ ΦΑΝΕΡΩΜΕΝΗ,,,no sponsor block
ΨΞ1346907Κ-ΛΦΧ,2025-12-04,ΧΕ 1184_27-11-2025 ΚΩΝΣΤΑΝΤΙΝΙΔΟΥ ΕΙΡΗΝΗ,,,no sponsor block
61Α646907Κ-2ΤΙ,2025-12-04,ΧΕ 1185_27-11-2025 ΚΩΝΣΤΑΝΤΙΝΙΔΟΥ ΕΙΡΗΝΗ,,,no sponsor block
ΨΟ5046907Κ-8ΞΔ,2025-12-03,ΧΕ 1217_01-12-2025 ΥΠΟΘΕΣΗ Π.,,,no sponsor block
Ψ3Ρ546907Κ-4ΜΨ,2025-12-03,ΧΕ 1216_01-12-2025 ΥΠΟΘΕΣΗ Π. Α. ΚΛΠ,,,no sponsor block
912746907Κ-Τ3Δ,2025-12-03,ΧΕ 1218_01-12-2025 ΥΠΟΘΕΣΗ (1) Ε.Σ. ΚΛΠ,,,no sponsor block
6Α1Υ46907Κ-ΡΜΥ,2025-12-03,ΧΕ 1219_01-12-2025 ΥΠΟΘΕΣΗ (1) Ε.Σ ΚΛΠ,,,no sponsor block
9ΓΞ846907Κ-ΧΑΥ,2025-11-28,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2025,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΜΜ746907Κ-0ΤΤ,2025-11-28,ΑΠΟΔΟΣΗ ΕΙΣΦΟΡΩΝ ΥΠΕΡ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ  ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2025,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
639Ρ46907Κ-ΧΣΜ,2025-11-28,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ ΚΛΠ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ  ΡΟΔΟΥ ΜΗΝΟΣ ΟΚΤΩΒΡΙΟΥ 2025,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9Φ2Γ46907Κ-Χ1Ν,2025-10-29,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΕΑΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2025,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
Ψ0ΒΤ46907Κ-ΨΘΠ,2025-10-29,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΕΦΚΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΕΑΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΣΕΠΤΕΜΒΡΙΟΥ 2025,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
609Γ46907Κ-Ο4Κ,2025-10-29,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ ΚΛΠ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΣΕΠΥΕΜΒΡΙΟΥ 2025,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6Χ4Μ46907Κ-8Θ2,2025-09-19,GE HEALTHCARE,094472918,GE HEALTHCARE ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,ANOMALY: amount == supplier AFM
ΡΕ1Ε46907Κ-ΨΚΜ,2026-06-30,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΙΟΥ 2026,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΡΨΗΕ46907Κ-ΝΒΑ,2026-06-30,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ  ΚΟΙΝΟΦΕΛΩΝ  ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΜΑΙΟΥ 2026,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΟΜ146907Κ-31Θ,2026-06-30,"ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΏΝ ΕΙΣΦΟΡΩΝ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΣΑΕΚ ΚΛΠ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ, ΜΗΝΟΣ ΜΑΙΟΥ 2026",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
94Ξ046907Κ-Π66,2026-06-25,XE 501_23-6-2026 ΚΙΡΚΗ ΦΑΝΕΡΩΜΕΝΗ,,,no sponsor block
6ΥΤΟ46907Κ-ΔΛ3,2026-06-25,ΧΕ 518_25-6-2026 ΚΩΝΣΤΑΝΤΙΝΙΔΟΥ ΕΙΡΗΝΗ,,,no sponsor block
ΨΓ8546907Κ-Π0Τ,2026-06-25,XE 500_23-6-2026 ΚΙΡΚΗ ΦΑΝΕΡΩΜΕΝΗ,,,no sponsor block
ΨΒΔΞ46907Κ-ΧΨ1,2026-06-25,XE 499_23-6-2026 ΚΙΡΚΗ ΦΑΝΕΡΩΜΕΝΗ,,,no sponsor block
ΨΖ0Ξ46907Κ-ΦΓΣ,2026-06-16,XE 462_12-6-2026 ΚΙΡΚΗ ΦΑΝΕΡΩΜΕΝΗ,,,no sponsor block
Ψ5ΩΥ46907Κ-8ΑΖ,2026-06-16,ΧΕ 465_12-6-2026 ΓΙΑΛΛΟΥΣΗΣ ΜΙΧΑΗΛ,,,no sponsor block
ΨΜΝΒ46907Κ-ΥΙΗ,2026-06-09,ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ ΜΙΣΘΟΔΟΣΙΑΣ ΜΗΝΟΣ 5/2026,,,no sponsor block
980Φ46907Κ-Ζ2Ι,2026-06-09,ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ ΜΙΣΘΟΔΟΣΙΑΣ ΜΗΝΟΣ 5/2026,,,no sponsor block
9ΚΖ846907Κ-ΘΑ0,2026-06-09,ΑΠΟΔΟΣΗ ΚΡΑΤΗΣΕΩΝ ΜΙΣΘΟΔΟΣΙΑΣ ΜΗΝΟΣ 5/2026,,,no sponsor block
ΨΘ4Ν46907Κ-ΘΤΠ,2026-05-29,ΑΠΟΔΟΣΗ ΕΙΣΦΟΡΩΝ ΥΠΕΡ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΓΕΝΙΚΟΥ ΝΟΣΟΚΟΜΕΙΟΥ ΡΟΔΟΥ  ΜΗΝΟΣ ΑΠΡΙΛΙΟΥ 2026,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΖΨ246907Κ-32Φ,2026-05-29,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ  ΠΡΟΓΡΑΜΜΑΤΩΝ  ΟΑΕΔ  ΜΗΝΟΣ ΑΠΡΙΛΙΟΥ 2026,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9ΟΤΑ46907Κ-ΙΦΝ,2026-05-29,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΔΙΕΚ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΑΠΡΙΛΙΟΥ 2026,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9ΓΩΓ46907Κ-ΦΩΔ,2026-03-31,"ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΓΡΑΜΜΑΤΩΝ ΔΥΠΑ, ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΦΕΒΡΟΥΑΡΙΟΥ 2026",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9ΩΠ646907Κ-ΡΛ7,2026-03-31,"ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ  ΕΙΣΦΟΡΩΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΠΡΟΓΡΑΜΜΑΤΩΝ ΔΥΠΑ, ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΦΕΒΡΟΥΑΡΙΟΥ 2026",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
Ρ6ΤΒ46907Κ-ΤΛΩ,2026-03-31,"ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΣΑΕΚ ΚΛΠ, ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΦΕΒΡΟΥΑΡΙΟΥ 2026",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΩΝΟ46907Κ-76Λ,2026-02-27,ΑΠΟΔΟΣΗ ΕΡΓΟΔΟΤΙΚΩΝ ΕΙΣΦΟΡΩΝ ΕΦΚΑ ΑΠΟ ΠΡΑΚΤΙΚΗ ΑΣΚΗΣΗ ΣΠΟΥΔΑΣΤΩΝ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΙΑΝΟΥΑΡΙΟΥ 2026,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
6ΜΘΜ46907Κ-ΟΜΚ,2026-02-27,ΑΠΟΔΟΣΗ ΕΙΣΦΟΡΩΝ ΥΠΕΡ ΕΦΚΑ  ΤΑΚΤΙΚΗΣ ΜΙΣΘΟΔΟΣΙΑΣ  ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ 1-2026,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
9ΞΟΑ46907Κ-Τ2Τ,2026-02-27,ΑΠΟΔΟΣΗ ΦΜΥ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΟΑΕΔ ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΜΗΝΟΣ ΙΑΝΟΥΑΡΙΟΥ 2026,999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
ΨΣ3046907Κ-72Ο,2026-07-28,"ΑΠΟΔΟΣΗ ΕΙΣΦΟΡΩΝ ΣΤΟΝ ΕΦΚΑ ΑΠΟ ΤΑΚΤΙΚΗ ΜΙΣΘΟΔΟΣΙΑ ΚΟΙΝΟΦΕΛΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ ΔΥΠΑ, ΣΤΟ ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ  ΡΟΔΟΥ ΜΗΝΟΣ ΙΟΥΝΙΟΥ 2026.",999052193,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΡΟΔΟΥ ΑΝΔΡΕΑΣ ΠΑΠΑΝΔΡΕΟΥ,self-referential (payroll/EFKA/FMY remittance)
